season,player,team,position,minutes_played,overall_percentile,goal_threat_percentile,link_play_percentile,total_stdev,goal_threat_stdev,link_play_stdev,non_pkxg_p90,non_penalty_goals_p90,shots_per_90,shots_on_target_pct,offensive_duels_won_pct,touches_in_box_per_90,key_passes_per_90,xa_per_90,xg,non_pkxg,goal_conversion_pct,offensive_duels_per_90,offensive_duel_impact,passes_to_penalty_area_per_90,accurate_passes_to_penalty_area_pct,penalties_taken,possession,shooting_impact,penalty_box_passes_impact,overall_percentile_z,goal_threat_percentile_z,link_play_percentile_z,total_stdev_z,goal_threat_stdev_z,link_play_stdev_z,non_pkxg_p90_z,non_penalty_goals_p90_z,shots_per_90_z,shots_on_target_pct_z,offensive_duels_won_pct_z,touches_in_box_per_90_z,key_passes_per_90_z,xa_per_90_z,xg_z,non_pkxg_z,goal_conversion_pct_z,offensive_duels_per_90_z,offensive_duel_impact_z,passes_to_penalty_area_per_90_z,accurate_passes_to_penalty_area_pct_z,penalties_taken_z,possession_z,shooting_impact_z,penalty_box_passes_impact_z
2022.0,J. Tejada,Indy Eleven,ST,1430.0,0.33,0.124,0.443,-3.180285649,-4.145585114,-0.9273815491,0.064,0.149,0.124,0.28,0.514,0.376,0.504,0.411,1.9,1.9,0.184,0.699,0.631,0.202,0.915,0.0,46.6,0.145,0.486,-0.5962312327805501,-1.307076461978275,-0.20345144708828977,-0.5090025134670649,-1.213011461889598,-0.2790816310879292,-1.5109527026337741,-1.173762861894048,-1.2883770656624987,-0.7616760333246236,0.05102944768330469,-0.4364823353602963,0.03985270644287487,-0.20051360287728548,-1.184178182823209,-1.1989382812878462,-1.0809932460699618,0.6867459108906104,0.45317209484450205,-1.0263852898581718,1.463759726806357,-0.6065793064596254,-0.8269756964779704,-1.2355680983561577,-0.04894787853977043
2023.0,S. Simonsen,Detroit City,ST,1386.0,0.738,0.333,0.897,4.356626228,-1.363570949,4.741257497,0.663,0.301,0.582,0.216,0.252,0.645,0.982,0.855,5.12,5.12,0.206,1.0,0.823,0.911,0.539,0.0,46.56,0.319,0.89,0.8202906770218841,-0.5856213436540719,1.3756637045702387,0.6803482224035998,-0.4043199764002754,1.4083826553044498,0.5534600486654524,-0.65403890094761,0.28526570005101376,-0.9836617297674044,-0.8553919281150609,0.495029564997779,1.6876396172597838,1.3090758787253358,-0.3716429466450288,-0.23705649234931422,-1.0053400530571923,1.7291402444315502,1.1184515000558737,1.4247504013968113,0.16174953714462217,-0.6065793064596254,-0.8383052392421267,-0.6336715484230295,1.349280409444774
2023.0,D. Suárez,Detroit City,ST,1538.0,0.291,0.379,0.191,-4.619582546,-0.8892164937,-2.980415055,0.525,0.259,0.567,0.553,0.716,0.234,0.011,0.0,5.62,4.88,0.301,0.674,0.738,0.493,0.496,1.0,46.56,0.56,0.507,-0.7316340623940182,-0.42683217885544344,-1.079964703074962,-0.7361285368994489,-0.26643196205041475,-0.8902372703514125,0.07785243651304298,-0.7976468375249152,0.2337271815232786,0.18523170306411296,0.7498734091767009,-0.9282098069247822,-1.6596429986465313,-1.5979038662526848,-0.24547287891549768,-0.3087495449410061,-0.6786558105020509,0.6001683084370444,0.823926763373756,-0.020347932798651224,0.012849435667349198,0.05428530758198985,-0.8383052392421267,0.19998976499009638,0.023732304746554952
2023.0,B. Morris,Detroit City,ST,2769.0,0.216,0.241,0.39,-5.986668192,-2.467687449,-1.298222084,0.174,0.326,0.177,0.33,0.05,0.333,0.383,0.348,5.27,5.27,0.379,0.163,0.046,0.44,0.266,0.0,46.56,0.199,0.319,-0.9920241193429951,-0.9031996732513289,-0.3877974890219946,-0.9518593754183563,-0.7252707550740682,-0.38947499949633596,-1.1318451857006941,-0.5685579863182615,-1.1062743001978346,-0.5882497079787012,-1.5542358896084572,-0.5853857246368659,-0.37726490068860213,-0.41471211040198175,-0.3337919263261696,-0.19224833447950698,-0.41043085345677693,-1.169477885713853,-1.5738510929088962,-0.2035781043593199,-0.78359296758318,-0.6065793064596254,-0.8383052392421267,-1.048772617342428,-0.6269283837215003
2023.0,Y. Matthews,Detroit City,ST,1081.0,0.092,0.046,0.298,-8.116602679,-5.961750491,-2.118178294,0.266,0.082,0.713,0.004,0.23,0.358,0.039,0.567,2.3,2.3,0.046,0.262,0.177,0.567,0.078,0.0,46.56,0.018,0.216,-1.4225356801653035,-1.5763276544629061,-0.7077943920012559,-1.2879703968567666,-1.740944602956263,-0.6335630088982739,-0.8147734442657545,-1.4028517131007017,0.7353687618599005,-1.7189893492341157,-0.9315036466935497,-0.498813986685372,-1.5631199160045368,0.3298827014695813,-1.0832421286395844,-1.0794498603016933,-1.555545093150062,-0.8266305799977302,-1.1199364987282205,0.2354828727766219,-1.4345980624140473,-0.6065793064596254,-0.8383052392421267,-1.6748833962958545,-0.9834073779353818
2024.0,O. Anderson,North Carolina FC,ST,2270.0,0.84,0.869,0.635,6.523516464,3.924885161,0.7429506041,0.911,0.887,0.957,0.525,0.865,0.968,0.613,0.652,12.48,11.0,0.578,0.798,0.915,0.312,0.755,2.0,46.54,0.851,0.472,1.1744211544724925,1.2646176200864685,0.46436817652060336,1.0222909887244112,1.1329581156187074,0.21814986169464387,1.408175177750942,1.3496337379643162,1.5737286632443919,0.08811296087039631,1.2653573213673746,1.613536419331081,0.4156032781563541,0.6188806878124258,1.4855804503336691,1.5194232961471354,0.27388666515872956,1.0295932166067336,1.4372312150529896,-0.6460962545435763,0.9097128375885973,0.7151499216236052,-0.8439700106242058,1.206609857119638,-0.09740133406398736
2024.0,E. Conway,North Carolina FC,ST,2421.0,0.645,0.826,0.291,2.01292841,2.954716101,-2.168090318,0.833,0.801,0.73,0.592,0.603,0.613,0.216,0.17,11.13,10.39,0.727,0.287,0.472,0.344,0.348,1.0,46.54,0.759,0.277,0.49740700640515284,1.1161842703834026,-0.7321419824453302,0.3105046087342965,0.8509439302929545,-0.6484210298935437,1.1393534839256667,1.0555793916393579,0.7937790828580004,0.3205042368339322,0.3589359455690089,0.3842177404198666,-0.9529561435890704,-1.0199078935669965,1.1449212674639353,1.3372034541432523,0.7862651087452146,-0.7400529775441639,-0.09776241259616522,-0.5354667169975124,-0.4996439368590784,0.05428530758198985,-0.8439700106242058,0.8883657042814324,-0.7722887502941509
2023.0,W. Martínez,Monterey Bay FC,ST,1850.0,0.326,0.011,0.599,-3.431444273,-8.401775198,0.4099664583,0.014,0.0,0.011,0.117,0.844,0.007,0.72,0.567,0.66,0.66,0.0,0.174,0.667,0.872,0.266,0.0,46.54,0.014,0.741,-0.6101187024844955,-1.6971454972444713,0.3391519970939358,-0.5486362121422795,-2.4502246741217086,0.11902574223620754,-1.6832743012397196,-1.6832291130849644,-1.6766339052381032,-1.3270458539523309,1.1927052263606353,-1.7142811875243473,0.7844593439668337,0.3298827014695813,-1.4970799507924462,-1.5693523863449206,-1.713729042176762,-1.1313837406342842,0.5779119833216344,1.2899206525125457,-0.78359296758318,-0.6065793064596254,-0.8439700106242058,-1.6887200985931679,0.8335972042227514
2024.0,L. Perez,North Carolina FC,ST,2687.0,0.319,0.028,0.809,-3.761952986,-6.477880961,2.916475238,0.032,0.035,0.326,0.032,0.929,0.025,0.798,0.911,3.09,2.35,0.057,0.216,0.784,0.816,0.621,1.0,46.54,0.067,0.826,-0.6344217744664,-1.6384625450362824,1.0695797104161628,-0.600791629033618,-1.8909763036361917,0.8651738061498326,-1.6212385257415791,-1.5635558326038768,-0.5943250161556655,-1.6218706070403992,1.486773229959342,-1.6519495361992718,1.053345074183819,1.4994745520806214,-0.8838934216269251,-1.064513807678424,-1.5177184966436772,-0.9859333685122925,0.983316620872314,1.0963189618069333,0.44569856786872375,0.05428530758198985,-0.8439700106242058,-1.5053837931537668,1.1277788984769253
2023.0,C. Volesky,Monterey Bay FC,ST,2092.0,0.234,0.571,0.496,-5.798548559,0.7271631546,-0.5302088927,0.426,0.606,0.298,0.408,0.103,0.316,0.411,0.567,7.19,5.71,0.89,0.053,0.032,0.617,0.67,2.0,46.54,0.348,0.691,-0.9295305056752406,0.23593998726057086,-0.019105405154584934,-0.9221734473364525,0.2034263425346144,-0.16084960612460114,-0.26334432872672914,0.38882825753044026,-0.6905302507407711,-0.3177046404390624,-1.3708758403057344,-0.6442545064438818,-0.2807418180466075,0.3298827014695813,0.15070113375523003,-0.06081107139473852,1.3467864933398257,-1.5504193365095456,-1.6223610495388918,0.40834152519234723,0.6153754276916628,0.7151499216236052,-0.8439700106242058,-0.5333554567675083,0.6605491487791195
2023.0,S. Okoli,Monterey Bay FC,ST,1185.0,0.152,0.284,0.177,-6.681405401,-2.005280848,-3.099721204,0.319,0.415,0.578,0.174,0.096,0.294,0.33,0.17,2.78,2.78,0.277,0.908,0.323,0.422,0.142,0.0,46.54,0.277,0.209,-1.214223634606122,-0.7547663235482632,-1.1286598839631103,-1.0614913074676637,-0.5908558100434923,-0.9257528260160511,-0.6321125497434523,-0.26424593023778137,0.2715220951102844,-1.1293398430579795,-1.395093205307981,-0.7204376358411966,-0.559969307118092,-1.0199078935669965,-0.9621188636192344,-0.9360637551183096,-0.7611865665159813,1.410534667402426,-0.6140469510154067,-0.265807219228981,-1.2129793067269434,-0.6065793064596254,-0.8439700106242058,-0.778956922544819,-1.0076341056974902
2024.0,J. Rodriguez,Oakland Roots,ST,2634.0,0.323,0.642,0.27,-3.438952865,1.225977441,-2.337987202,0.723,0.681,0.762,0.259,0.408,0.663,0.28,0.17,12.53,10.31,0.606,0.301,0.355,0.227,0.323,3.0,46.52,0.454,0.191,-0.6205343047624546,0.4810276111888889,-0.8051847537775527,-0.5498210939037083,0.34842447781625563,-0.69899664809534,0.7602459669925868,0.6452710014184856,0.9037279223838355,-0.8345150899699112,-0.31569065092214105,0.5573612163228547,-0.7323319546930824,-1.0199078935669965,1.4981974571066219,1.3133057699460218,0.3701725471749819,-0.6915695201701667,-0.5031670501468448,-0.9399559636503091,-0.5862137632993532,1.3760145356652205,-0.849634782006283,-0.16668284588870594,-1.0699314056571976
2024.0,M. Chéry,Oakland Roots,ST,1287.0,0.039,0.138,0.032,-10.14350857,-3.885454934,-5.188681317,0.248,0.167,0.546,0.064,0.149,0.177,0.018,0.043,2.66,2.66,0.113,0.468,0.188,0.085,0.869,0.0,46.52,0.135,0.245,-1.6065446537425805,-1.2587493248656492,-1.6330028288760765,-1.607823149860029,-1.1373953617520183,-1.5476032486163234,-0.8768092197638949,-1.1122166033609173,0.16157325558444974,-1.5108777588190088,-1.211733156005258,-1.1255933694541884,-1.6355122279860328,-1.4517048849263048,-0.9923996798743218,-0.9719102814141555,-1.3251467326111728,-0.11323113578034293,-1.0818215328046525,-1.4308745365109685,1.3044712461562509,-0.6065793064596254,-0.849634782006283,-1.2701598540994408,-0.8830395057780753
2025.0,R. Cicerone,Sacramento Republic,ST,2025.0,0.794,0.539,0.908,5.544407651,0.4206082185,5.012462603,0.461,0.518,0.291,0.511,0.72,0.709,0.94,0.855,7.39,5.91,0.801,0.394,0.638,0.741,0.745,2.0,46.29,0.404,0.83,1.0147152528771204,0.12547795957456873,1.4139242038394984,0.8677842349977744,0.1143152338358586,1.489116130648434,-0.1427192097025672,0.08793543803513408,-0.7145815593870476,0.039553589773537984,0.7637119034636989,0.7166532141536034,1.5428549932967919,1.3090758787253358,0.2011691608470423,-0.0010668609016619443,1.0407349397881671,-0.36950083904289954,0.4774270731595,0.8370309831833457,0.8750849070124873,0.7151499216236052,-0.9147796529001844,-0.33964162460512204,1.1416227429124157
2025.0,D. Wanner,Sacramento Republic,ST,1088.0,0.667,0.418,0.762,2.972260825,-0.6740319082,2.309919743,0.33,0.461,0.241,0.738,0.518,0.436,0.72,0.652,2.57,2.57,0.532,0.213,0.348,0.922,0.174,0.0,46.29,0.493,0.738,0.5737880897768528,-0.2922065826131281,0.9061030317202358,0.4618905785247501,-0.20388089948154425,0.684611818130549,-0.5942017980501443,-0.1069610473197802,-0.8863766211461646,0.8269091068440259,0.06486794197030264,-0.22871016427671076,0.7844593439668337,0.6188806878124258,-1.0151102920656374,-0.99879517613604,0.11570271613202979,-0.9963226808067205,-0.5274220284618428,1.462779304928271,-1.1021699288833917,-0.6065793064596254,-0.9147796529001844,-0.03177499848990144,0.8232143208961334
2025.0,L. Jamieson,Sacramento Republic,ST,928.0,0.344,0.543,0.66,-2.872040465,0.4237725307,0.9331630878,0.532,0.546,0.606,0.645,0.44,0.443,0.06,0.652,2.95,2.95,0.401,0.074,0.156,0.879,0.635,0.0,46.29,0.713,0.904,-0.5476250888167412,0.13928571303531903,0.5513238566780113,-0.46036035837729167,0.11523505385897842,0.27477311296525936,0.10197746031787536,0.18367406242000436,0.36772732969539007,0.5043361417006101,-0.20498269662615737,-0.2044700776502924,-1.4907276040230408,0.6188806878124258,-0.9192210405911938,-0.8852811761991944,-0.33477766044400725,-1.4776941504485497,-1.1927014336732142,1.3141208638507471,0.49417767067527774,-0.6065793064596254,-0.9147796529001844,0.7292436278623294,1.397733864968991
2025.0,S. Herrera,Sacramento Republic,ST,1561.0,0.248,0.603,0.227,-5.52900053,0.9296316351,-2.731065842,0.929,0.546,0.309,0.174,0.27,0.344,0.33,0.493,7.74,7.74,0.578,0.826,0.514,0.067,0.915,0.0,46.29,0.188,0.248,-0.8809243617114315,0.34640201494657336,-0.9547485236482945,-0.879637837012819,0.26228101636058715,-0.816009949056889,1.4702109532490824,0.18367406242000436,-0.6527353371537654,-1.1293398430579795,-0.7931187038235701,-0.5472941599382087,-0.559969307118092,0.07828445453581129,0.2894882082577142,0.5455926651099883,0.27388666515872956,1.1265601313547278,0.04776745729382246,-1.4931036513806297,1.463759726806357,-0.6065793064596254,-0.9147796529001844,-1.0868235486600397,-0.8726566224514574
2024.0,T. Amang,Orange County SC,ST,1182.0,0.429,0.833,0.043,-1.131686066,2.993672751,-4.834581334,0.496,0.865,0.511,0.809,0.507,0.397,0.131,0.0,3.67,3.67,0.879,0.94,0.77,0.046,0.546,0.0,46.09,0.78,0.099,-0.2525163576079007,1.1403478389397157,-1.594742329606817,-0.18572642090974883,0.8622680678744711,-1.4421932780281013,-0.022094090678405474,1.2744105330904896,0.041316712353067685,1.073174488835236,0.02681208268105826,-0.3637620754810413,-1.2459726444665542,-1.5979038662526848,-0.7375361430606691,-0.6702020184241191,1.3089598968334408,1.5213539985429907,0.9348066642423181,-1.5657042853952343,0.18598908854789917,-0.6065793064596254,-0.971427366720966,0.9610083913423272,-1.38833982767348
2024.0,E. Zubak,Orange County SC,ST,2683.0,0.156,0.688,0.11,-6.678257558,1.761703658,-3.668120521,0.684,0.681,0.252,0.546,0.025,0.277,0.174,0.089,10.82,10.08,0.887,0.135,0.021,0.344,0.312,1.0,46.09,0.376,0.255,-1.2003361649021764,0.6398167759875172,-1.3617011067849638,-1.0609945669657772,0.5041523801726785,-1.0949563226661359,0.6258351200799496,0.6452710014184856,-0.8485817075591588,0.1609520175156838,-1.6407264789021943,-0.7793064176482124,-1.0977407675520625,-1.2953059746701774,1.066695825471626,1.2445999278789834,1.3364701488380843,-1.2664448004618476,-1.66047601546246,-0.5354667169975124,-0.6243044869330742,0.05428530758198985,-0.971427366720966,-0.43649854068631516,-0.8484298946893489
2022.0,J. Adebayo-Smith,New York RB II,ST,2657.0,0.656,0.301,0.55,2.489243899,-1.767761353,-0.1699965949,0.177,0.326,0.216,0.518,0.738,0.528,0.766,0.567,5.88,5.14,0.521,0.535,0.713,0.557,0.305,1.0,45.81,0.33,0.44,0.5355975480910028,-0.6960833713400744,0.1687188639854164,0.38566883867275753,-0.5218123106750325,-0.05362009598759014,-1.1215058897843375,-0.5685579863182615,-0.972274152025723,0.06383327532196714,0.8259851277551896,0.08987383138478719,0.9430329797358251,0.3298827014695813,-0.17986444369614157,-0.2310820713000067,0.07787611962564497,0.11879683879521508,0.7373018408201919,0.2009111422934772,-0.6485440383363511,0.05428530758198985,-1.0507341660700622,-0.5956206171054179,-0.20815208954791156
2022.0,Z. Ryan,New York RB II,ST,1027.0,0.018,0.096,0.294,-11.28113777,-4.356658314,-2.121159298,0.223,0.103,0.252,0.174,0.043,0.301,0.383,0.348,2.08,2.08,0.085,0.865,0.184,0.699,0.085,0.0,45.81,0.149,0.333,-1.679453869688294,-1.4037307362035274,-0.7217073008264413,-1.787344968377897,-1.2743674038551143,-0.634450406692821,-0.9629700190668677,-1.3310477448120492,-0.8485817075591588,-1.1293398430579795,-1.5784532546107037,-0.6961975492147783,-0.37726490068860213,-0.41471211040198175,-1.138756958440578,-1.1451684918440774,-1.421432614627425,1.2616211911822917,-1.0956815204132226,0.6918297151541364,-1.4103585110107704,-0.6065793064596254,-1.0507341660700622,-1.2217313960588443,-0.5784749281972834
2023.0,M. McNulty,Orange County SC,ST,1151.0,0.5,0.532,0.883,-0.04277684855,0.3400941595,4.106350941,0.759,0.415,0.674,0.621,0.567,0.713,0.957,0.652,4.66,4.66,0.259,0.34,0.507,0.684,0.862,0.0,45.73,0.741,0.848,-0.006013770362869199,0.10131439101825568,1.3269685236820903,-0.013892783976473694,0.09091095545559919,1.2193810043378936,0.8843175179888676,-0.26424593023778137,0.6013686136877895,0.4210915055345673,0.23438949698602726,0.7305046922258425,1.6014582934722885,0.6188806878124258,-0.4877194089561974,-0.3744681764833902,-0.8230846335264291,-0.5565084603426029,0.023512478978824514,0.6399721194294191,1.280231694752974,-0.6065793064596254,-1.0733932515983768,0.8261005439435225,1.2039200428721233
2023.0,T. Amang,Orange County SC,ST,1609.0,0.454,0.794,0.082,-0.8000889144,2.601810597,-4.14331475,0.365,0.77,0.532,0.89,0.305,0.316,0.312,0.17,5.5,4.02,0.908,0.965,0.681,0.152,0.043,2.0,45.73,0.833,0.06,-0.16571967195824164,1.0057222426974004,-1.4590914685612606,-0.13339924464653663,0.7483593784752186,-1.2364141371461295,-0.47357667902598255,0.9495830574989658,0.11347063829189692,1.35412513589563,-0.6720318788123382,-0.6442545064438818,-0.6220198602450886,-1.0199078935669965,-0.2757536951705852,-0.5656496500612352,1.4086845603502736,1.6079316009965572,0.6264219399516303,-1.199243942273897,-1.5557958194304322,0.7151499216236052,-1.0733932515983768,1.1443446967817281,-1.5233173109195126
2023.0,L. Blackstock,Pittsburgh Riverhounds,ST,1207.0,0.862,0.025,0.933,6.89747263,-6.560270081,5.506046413,0.011,0.0,0.032,0.986,0.996,0.057,0.894,0.926,0.43,0.43,0.0,0.238,0.993,0.968,0.645,0.0,45.69,0.294,0.957,1.2508022378441925,-1.6488183601318451,1.5008798839969062,1.0813025638196088,-1.914925635267635,1.6360482328590196,-1.6936135971560762,-1.6832291130849644,-1.604479979299274,1.6871036805598012,1.7185680092665572,-1.5411377116213594,1.3842813575278008,1.5504741967293587,-1.5551181819480306,-1.6380582284119587,-1.713729042176762,-0.909745078353154,1.707500973420109,1.6218092651507379,0.5288056012513878,-0.6065793064596254,-1.084722794362533,-0.7201509377812376,1.5811648037392403
2023.0,T. Showunmi,Pittsburgh Riverhounds,ST,1175.0,0.823,0.677,0.865,6.020670463,1.617562245,3.975001596,0.897,0.606,0.39,0.489,0.167,0.819,0.911,0.855,5.59,5.59,0.578,0.95,0.479,0.858,0.457,0.0,45.69,0.447,0.823,1.1153994082307244,0.6018454539704542,1.2643604339687564,0.9429401523236247,0.4622525455614841,1.1802803794919665,1.3599251301412771,0.38882825753044026,-0.3744273371039956,-0.036753993378667964,-1.149459931713767,1.0975688611401768,1.4428846577032977,1.3090758787253358,-0.25304308297926964,-0.09665759769058446,0.27388666515872956,1.5559850395244172,-0.07350743428116728,1.2415202298361425,-0.1221994935794796,-0.6065793064596254,-1.084722794362533,-0.19089707490900423,1.1173960151503073
2024.0,J. Etou,Pittsburgh Riverhounds,ST,2615.0,0.791,0.053,0.805,5.335232029,-5.77014452,2.778994905,0.039,0.06,0.039,0.092,0.989,0.248,0.667,0.745,3.01,3.01,0.156,0.252,0.957,0.897,0.294,0.0,45.69,0.028,0.766,1.0042996505991613,-1.552164085906593,1.0556668015909776,0.8347755990986201,-1.6852475043339723,0.8242480830384904,-1.5971135019367468,-1.4780749179745283,-1.5804286706529977,-1.413759016625292,1.6943506442643108,-0.8797296336719455,0.601754937537344,0.9350784846345963,-0.9040806324636501,-0.8673579130512716,-1.177279128086214,-0.8612616209791568,1.5827610849429767,1.3763499787204083,-0.6866347619700721,-0.6065793064596254,-1.084722794362533,-1.6402916405525714,0.9201212319445673
2023.0,J. Etou,Pittsburgh Riverhounds,ST,2179.0,0.72,0.035,0.621,4.171627648,-6.23565396,0.6076171122,0.021,0.039,0.014,0.681,1.0,0.082,0.638,0.745,1.54,1.54,0.135,0.181,0.986,0.83,0.152,0.0,45.69,0.046,0.585,0.7577970633541296,-1.6142989764799693,0.41567299563245486,0.6511548072690172,-1.8205644000130072,0.17786321926128235,-1.6591492774348873,-1.549878886263181,-1.6663262015325562,0.6292030959496745,1.7324065035535552,-1.4545659736698655,0.5017846019438494,0.9350784846345963,-1.2750206315884716,-1.306477860175384,-1.2494935395984033,-1.1071420119472855,1.683245995105111,1.1447193844833363,-1.1783513761508335,-0.6065793064596254,-1.084722794362533,-1.5780264802146615,0.2936872712386203
2023.0,A. Dikwa,Pittsburgh Riverhounds,ST,2551.0,0.695,0.965,0.34,3.508211495,6.154279188,-1.751324438,0.883,0.979,0.773,0.585,0.44,0.787,0.191,0.248,13.9,11.68,0.975,0.621,0.528,0.174,0.362,3.0,45.69,0.773,0.167,0.6710003777044705,1.5960037031444756,-0.5617088493368104,0.546465446077613,1.7810108790149186,-0.5243564118136989,1.3116750825316124,1.664203503800318,0.9415228359708412,0.29622455128550307,-0.20498269662615737,0.9867570365622649,-1.0391374673765656,-0.7547097413935631,1.8439034426855374,1.7225536118235956,1.6390829208891626,0.4166237912354834,0.09627741392381836,-1.123186135210978,-0.4511648340525244,1.3760145356652205,-1.084722794362533,0.936794162322029,-1.1529944722701406
2025.0,P. Goodrum,Louisville City,ST,1938.0,0.674,0.94,0.45,3.208391304,5.560694819,-0.887289346,0.926,0.957,0.94,0.674,0.489,0.95,0.216,0.567,10.28,9.54,0.784,0.184,0.284,0.174,0.195,1.0,45.69,0.908,0.124,0.5980911617587573,1.5097052440147862,-0.17910385664421552,0.49915278399343455,1.6084644444320262,-0.2671468156333122,1.4598716573327255,1.5889802989264914,1.515318342246292,0.6049234104012453,-0.03546114161043256,1.5512047680060053,-0.9529561435890704,0.3298827014695813,0.930432152323732,1.0832905595476767,0.9822756542782995,-1.0967526996528574,-0.7491818301989667,-1.123186135210978,-1.0294512746735607,0.05428530758198985,-1.084722794362533,1.4037828648563526,-1.301815799951664
2025.0,R. Serrano,Louisville City,ST,2221.0,0.67,0.33,0.957,2.981266837,-1.367017189,6.130530234,0.184,0.447,0.206,0.56,0.947,0.284,0.844,0.968,4.32,4.32,0.564,0.145,0.773,0.982,0.642,0.0,45.69,0.358,0.989,0.5842036920548119,-0.5959771587496346,1.5843573369480177,0.46331175833609256,-0.40532174877800614,1.8219472002826655,-1.097380865979505,-0.15483035951221533,-1.0066331643775466,0.20951138861254215,1.5490464542508322,-0.7550663310217942,1.2119187099528101,1.6932732017458227,-0.5735150550122785,-0.47603333432162026,0.22574372415060345,-1.231813759480421,0.9452016549487458,1.670209687827141,0.5184172220785548,-0.6065793064596254,-1.084722794362533,-0.498763701024225,1.6919155592231647
2024.0,E. Kizza,Pittsburgh Riverhounds,ST,2746.0,0.532,0.773,0.447,0.4375170323,2.433582397,-0.9245473846,0.652,0.713,0.27,0.798,0.372,0.592,0.55,0.248,10.75,10.01,0.901,0.408,0.387,0.255,0.787,1.0,45.69,0.543,0.45,0.10508598726869436,0.9332315370284613,-0.1895385382631045,0.06189924994213184,0.6994578614841306,-0.2782379450926458,0.5155492969721445,0.7546865721440513,-0.7867354853258766,1.035020697259133,-0.44023709950512246,0.3114974805406116,0.19842634221186628,-0.7547097413935631,1.0490320159894915,1.2236894542064067,1.3846130898462106,-0.3210173816689025,-0.3922871492782828,-0.843155118297503,1.0205222154321494,0.05428530758198985,-1.084722794362533,0.14118378022651484,-0.1735424784591852
2023.0,E. Kizza,Pittsburgh Riverhounds,ST,1677.0,0.266,0.408,0.202,-5.158756738,-0.7547824326,-2.866888363,0.397,0.362,0.106,0.879,0.348,0.177,0.28,0.089,4.35,4.35,0.553,0.415,0.362,0.163,0.851,0.0,45.69,0.479,0.383,-0.818430748043677,-0.3267259662650039,-1.0417042038057025,-0.821212087361886,-0.2273539149509237,-0.856442167727253,-0.3632908559181774,-0.4454654692519999,-1.3502232878957807,1.3159713443195271,-0.5232680652271102,-1.1255933694541884,-0.7323319546930824,-1.2953059746701774,-0.5659448509485068,-0.46707170274765897,0.187917127644219,-0.2967756529819039,-0.47891207183184686,-1.1612150387424374,1.2421409711192528,-0.6065793064596254,-1.084722794362533,-0.080203456530498,-0.4054268727536517
2024.0,K. Sterling,Pittsburgh Riverhounds,ST,1220.0,0.245,0.415,0.174,-5.564120382,-0.7300609822,-3.109593383,0.649,0.387,0.234,0.34,0.415,0.174,0.312,0.248,5.18,4.44,0.436,0.461,0.44,0.461,0.546,1.0,45.69,0.238,0.539,-0.8913399639893906,-0.3025623977086908,-1.1390945655819995,-0.8851798710051939,-0.22016774505324938,-0.9286916177358792,0.5052100010557877,-0.35998455462265144,-0.9104279297924408,-0.5535644429095168,-0.29147328591989463,-1.1359819780083678,-0.6220198602450886,-0.7547097413935631,-0.35650253851748515,-0.4401868080257743,-0.21442030792369213,-0.13747286446734155,-0.20864231346472709,-0.13097747034471524,0.18598908854789917,0.05428530758198985,-1.084722794362533,-0.9138647699436236,0.13448306023047935
2024.0,E. Johnson,Pittsburgh Riverhounds,ST,1009.0,0.124,0.22,0.16,-7.054695416,-2.700077542,-3.335127021,0.518,0.259,0.362,0.046,0.301,0.564,0.043,0.348,3.18,3.18,0.227,0.915,0.624,0.287,0.546,0.0,45.69,0.089,0.365,-1.31143592253374,-0.975690378920268,-1.1877897464701477,-1.120397761633364,-0.7928232110915492,-0.9958294186101444,0.05372741270821059,-0.7976468375249152,-0.4706325716891013,-1.5733112359435408,-0.6858703730993361,0.21453713403493824,-1.5493309041985375,-0.41471211040198175,-0.8611828094356094,-0.8165753341321564,-0.9331256415450032,1.4347763960894244,0.4289171165295041,-0.732525580751439,0.18598908854789917,-0.6065793064596254,-1.084722794362533,-1.4292819305185438,-0.4677241727133592
2024.0,A. Bibout,FC Tulsa,ST,1093.0,0.11,0.472,0.167,-7.45117517,-0.1585112562,-3.198288322,0.582,0.652,0.762,0.131,0.16,0.238,0.16,0.248,3.67,3.67,0.426,0.603,0.22,0.418,0.443,0.0,45.55,0.28,0.415,-1.360042066497549,-0.10580191089299903,-1.1634421560260735,-1.1829636367388876,-0.05402646411913334,-0.9550946998035621,0.27429905892382056,0.5461131404484414,0.9037279223838355,-1.2784864828554727,-1.1736772967160136,-0.9143583288525431,-1.1460023088730595,-0.7547097413935631,-0.7375361430606691,-0.6702020184241191,-0.2488081229294965,0.3542879174689155,-0.9709416319360906,-0.27963591142223904,-0.17067859638603358,-0.6065793064596254,-1.1243761940370813,-0.768579395821834,-0.2946761172697275
